#	Reference	Run Label	Condition	Fraction	Replicate	Quantity Correction Factor	Label	Color	File Name
62	FALSE	B240924_THP1_Mz1_100nM_30min_r2_wz40SPD_dia_1000.d	MZ1_100nM_30min	NA	2	1	MZ1_100nM_30min	#26C6DA	B240924_THP1_Mz1_100nM_30min_r2_wz40SPD_dia_1000
63	FALSE	B240924_THP1_Mz1_100nM_30min_r3_wz40SPD_dia_1024.d	MZ1_100nM_30min	NA	3	1	MZ1_100nM_30min	#26C6DA	B240924_THP1_Mz1_100nM_30min_r3_wz40SPD_dia_1024
64	FALSE	B240924_THP1_Mz1_100nM_30min_r4_wz40SPD_dia_1066.d	MZ1_100nM_30min	NA	4	1	MZ1_100nM_30min	#26C6DA	B240924_THP1_Mz1_100nM_30min_r4_wz40SPD_dia_1066
65	FALSE	B240924_THP1_Mz1_100nM_4h_r1_wz40SPD_dia_988.d	MZ1_100nM_4h	NA	1	1	MZ1_100nM_4h	#006064	B240924_THP1_Mz1_100nM_4h_r1_wz40SPD_dia_988
66	FALSE	B240924_THP1_Mz1_100nM_4h_r2_wz40SPD_dia_1012.d	MZ1_100nM_4h	NA	2	1	MZ1_100nM_4h	#006064	B240924_THP1_Mz1_100nM_4h_r2_wz40SPD_dia_1012
67	FALSE	B240924_THP1_Mz1_100nM_4h_r3_wz40SPD_dia_1036.d	MZ1_100nM_4h	NA	3	1	MZ1_100nM_4h	#006064	B240924_THP1_Mz1_100nM_4h_r3_wz40SPD_dia_1036
68	FALSE	B240924_THP1_Mz1_100nM_4h_r4_wz40SPD_dia_1081.d	MZ1_100nM_4h	NA	4	1	MZ1_100nM_4h	#006064	B240924_THP1_Mz1_100nM_4h_r4_wz40SPD_dia_1081
69	FALSE	B240924_THP1_Mz1_100nM_8h_r1_wz40SPD_dia_992.d	MZ1_100nM_8h	NA	1	1	MZ1_100nM_8h	#0097A7	B240924_THP1_Mz1_100nM_8h_r1_wz40SPD_dia_992
70	FALSE	B240924_THP1_Mz1_100nM_8h_r2_wz40SPD_dia_1016.d	MZ1_100nM_8h	NA	2	1	MZ1_100nM_8h	#0097A7	B240924_THP1_Mz1_100nM_8h_r2_wz40SPD_dia_1016
71	FALSE	B240924_THP1_Mz1_100nM_8h_r3_wz40SPD_dia_1040.d	MZ1_100nM_8h	NA	3	1	MZ1_100nM_8h	#0097A7	B240924_THP1_Mz1_100nM_8h_r3_wz40SPD_dia_1040
72	FALSE	B240924_THP1_Mz1_100nM_8h_r4_wz40SPD_dia_1085.d	MZ1_100nM_8h	NA	4	1	MZ1_100nM_8h	#0097A7	B240924_THP1_Mz1_100nM_8h_r4_wz40SPD_dia_1085
73	FALSE	B240924_THP1_Mz1_10nM_1h_r1_wz40SPD_dia_979.d	MZ1_10nM_1h	NA	1	1	MZ1_10nM_1h	#AB47BC	B240924_THP1_Mz1_10nM_1h_r1_wz40SPD_dia_979
74	FALSE	B240924_THP1_Mz1_10nM_1h_r2_wz40SPD_dia_1003.d	MZ1_10nM_1h	NA	2	1	MZ1_10nM_1h	#AB47BC	B240924_THP1_Mz1_10nM_1h_r2_wz40SPD_dia_1003
75	FALSE	B240924_THP1_Mz1_10nM_1h_r3_wz40SPD_dia_1027.d	MZ1_10nM_1h	NA	3	1	MZ1_10nM_1h	#AB47BC	B240924_THP1_Mz1_10nM_1h_r3_wz40SPD_dia_1027
76	FALSE	B240924_THP1_Mz1_10nM_1h_r4_wz40SPD_dia_1070.d	MZ1_10nM_1h	NA	4	1	MZ1_10nM_1h	#AB47BC	B240924_THP1_Mz1_10nM_1h_r4_wz40SPD_dia_1070
77	FALSE	B240924_THP1_Mz1_10nM_24h_r1_wz40SPD_dia_995.d	MZ1_10nM_24h	NA	1	1	MZ1_10nM_24h	#CE93D8	B240924_THP1_Mz1_10nM_24h_r1_wz40SPD_dia_995
78	FALSE	B240924_THP1_Mz1_10nM_24h_r2_wz40SPD_dia_1019.d	MZ1_10nM_24h	NA	2	1	MZ1_10nM_24h	#CE93D8	B240924_THP1_Mz1_10nM_24h_r2_wz40SPD_dia_1019
79	FALSE	B240924_THP1_Mz1_10nM_24h_r3_wz40SPD_dia_1043.d	MZ1_10nM_24h	NA	3	1	MZ1_10nM_24h	#CE93D8	B240924_THP1_Mz1_10nM_24h_r3_wz40SPD_dia_1043
80	FALSE	B240924_THP1_Mz1_10nM_24h_r4_wz40SPD_dia_1088.d	MZ1_10nM_24h	NA	4	1	MZ1_10nM_24h	#CE93D8	B240924_THP1_Mz1_10nM_24h_r4_wz40SPD_dia_1088
81	FALSE	B240924_THP1_Mz1_10nM_2h_r1_wz40SPD_dia_983.d	MZ1_10nM_2h	NA	1	1	MZ1_10nM_2h	#8E24AA	B240924_THP1_Mz1_10nM_2h_r1_wz40SPD_dia_983
82	FALSE	B240924_THP1_Mz1_10nM_2h_r2_wz40SPD_dia_1007.d	MZ1_10nM_2h	NA	2	1	MZ1_10nM_2h	#8E24AA	B240924_THP1_Mz1_10nM_2h_r2_wz40SPD_dia_1007
83	FALSE	B240924_THP1_Mz1_10nM_2h_r3_wz40SPD_dia_1031.d	MZ1_10nM_2h	NA	3	1	MZ1_10nM_2h	#8E24AA	B240924_THP1_Mz1_10nM_2h_r3_wz40SPD_dia_1031
84	FALSE	B240924_THP1_Mz1_10nM_2h_r4_wz40SPD_dia_1074.d	MZ1_10nM_2h	NA	4	1	MZ1_10nM_2h	#8E24AA	B240924_THP1_Mz1_10nM_2h_r4_wz40SPD_dia_1074
85	FALSE	B240924_THP1_Mz1_10nM_30min_r1_wz40SPD_dia_975.d	MZ1_10nM_30min	NA	1	1	MZ1_10nM_30min	#BA68C8	B240924_THP1_Mz1_10nM_30min_r1_wz40SPD_dia_975
86	FALSE	B240924_THP1_Mz1_10nM_30min_r2_wz40SPD_dia_999.d	MZ1_10nM_30min	NA	2	1	MZ1_10nM_30min	#BA68C8	B240924_THP1_Mz1_10nM_30min_r2_wz40SPD_dia_999
87	FALSE	B240924_THP1_Mz1_10nM_30min_r3_wz40SPD_dia_1023.d	MZ1_10nM_30min	NA	3	1	MZ1_10nM_30min	#BA68C8	B240924_THP1_Mz1_10nM_30min_r3_wz40SPD_dia_1023
88	FALSE	B240924_THP1_Mz1_10nM_30min_r4_wz40SPD_dia_1065.d	MZ1_10nM_30min	NA	4	1	MZ1_10nM_30min	#BA68C8	B240924_THP1_Mz1_10nM_30min_r4_wz40SPD_dia_1065
89	FALSE	B240924_THP1_Mz1_10nM_4h_r1_wz40SPD_dia_987.d	MZ1_10nM_4h	NA	1	1	MZ1_10nM_4h	#6A1B9A	B240924_THP1_Mz1_10nM_4h_r1_wz40SPD_dia_987
90	FALSE	B240924_THP1_Mz1_10nM_4h_r2_wz40SPD_dia_1011.d	MZ1_10nM_4h	NA	2	1	MZ1_10nM_4h	#6A1B9A	B240924_THP1_Mz1_10nM_4h_r2_wz40SPD_dia_1011
91	FALSE	B240924_THP1_Mz1_10nM_4h_r3_wz40SPD_dia_1035.d	MZ1_10nM_4h	NA	3	1	MZ1_10nM_4h	#6A1B9A	B240924_THP1_Mz1_10nM_4h_r3_wz40SPD_dia_1035
92	FALSE	B240924_THP1_Mz1_10nM_4h_r4_wz40SPD_dia_1078.d	MZ1_10nM_4h	NA	4	1	MZ1_10nM_4h	#6A1B9A	B240924_THP1_Mz1_10nM_4h_r4_wz40SPD_dia_1078
93	FALSE	B240924_THP1_Mz1_10nM_8h_r1_wz40SPD_dia_991.d	MZ1_10nM_8h	NA	1	1	MZ1_10nM_8h	#4A148C	B240924_THP1_Mz1_10nM_8h_r1_wz40SPD_dia_991
94	FALSE	B240924_THP1_Mz1_10nM_8h_r2_wz40SPD_dia_1015.d	MZ1_10nM_8h	NA	2	1	MZ1_10nM_8h	#4A148C	B240924_THP1_Mz1_10nM_8h_r2_wz40SPD_dia_1015
95	FALSE	B240924_THP1_Mz1_10nM_8h_r3_wz40SPD_dia_1039.d	MZ1_10nM_8h	NA	3	1	MZ1_10nM_8h	#4A148C	B240924_THP1_Mz1_10nM_8h_r3_wz40SPD_dia_1039
96	FALSE	B240924_THP1_Mz1_10nM_8h_r4_wz40SPD_dia_1084.d	MZ1_10nM_8h	NA	4	1	MZ1_10nM_8h	#4A148C	B240924_THP1_Mz1_10nM_8h_r4_wz40SPD_dia_1084
